currencyCode,tierMinimumUnits,retailPrice,unitPrice,armRegionName,location,effectiveStartDate,meterId,meterName,productId,skuId,productName,skuName,serviceName,serviceId,serviceFamily,unitOfMeasure,type,isPrimaryMeterRegion,armSkuName,reservationTerm,term
USD,0,4.84,4.84,westeurope,EU West,2016-05-01T00:00:00Z,ed5ea410-f2d6-45fa-9fcc-5ff1621c874d,eDTUs,DZH318Z0BQHM,DZH318Z0BQHM/008S,SQL Database Elastic Pool - Basic,100 DTU Pack,SQL Database,DZH3180HX10K,Databases,1/Day,Consumption,False,,,
USD,0,58.08,58.08,westeurope,EU West,2016-05-01T00:00:00Z,ed5ea410-f2d6-45fa-9fcc-5ff1621c874d,eDTUs,DZH318Z0BQHM,DZH318Z0BQHM/0090,SQL Database Elastic Pool - Basic,1200 DTU Pack,SQL Database,DZH3180HX10K,Databases,1/Day,Consumption,False,,,
USD,0,0.0484,0.0484,westeurope,EU West,2016-05-01T00:00:00Z,ed5ea410-f2d6-45fa-9fcc-5ff1621c874d,eDTUs,DZH318Z0BQHM,DZH318Z0BQHM/0094,SQL Database Elastic Pool - Basic,1 DTU,SQL Database,DZH3180HX10K,Databases,1/Day,Consumption,False,,,
USD,0,77.44,77.44,westeurope,EU West,2016-05-01T00:00:00Z,ed5ea410-f2d6-45fa-9fcc-5ff1621c874d,eDTUs,DZH318Z0BQHM,DZH318Z0BQHM/0095,SQL Database Elastic Pool - Basic,1600 DTU Pack,SQL Database,DZH3180HX10K,Databases,1/Day,Consumption,False,,,
USD,0,2.42,2.42,westeurope,EU West,2016-05-01T00:00:00Z,ed5ea410-f2d6-45fa-9fcc-5ff1621c874d,eDTUs,DZH318Z0BQHM,DZH318Z0BQHM/00BD,SQL Database Elastic Pool - Basic,50 DTU Pack,SQL Database,DZH3180HX10K,Databases,1/Day,Consumption,False,,,
USD,0,0.0,0.0,westeurope,EU West,2023-02-01T00:00:00Z,e8fc3d27-e917-5275-b7d8-90fa488b629b,8 vCore - Free,DZH318Z0C124,DZH318Z0C124/00CG,SQL Database Single General Purpose - Serverless - Compute Gen5,8 vCore,SQL Database,DZH3180HX10K,Databases,1 Hour,Consumption,True,,,
USD,0,0.0372,0.0372,westeurope,EU West,2018-12-01T00:00:00Z,df443c72-5fe8-4c26-84ba-1eb967f4e138,Backup ZRS Data Stored,DZH318Z0BQFJ,DZH318Z0BQFJ/003V,SQL Database - LTR Backup Storage,Backup ZRS,SQL Database,DZH3180HX10K,Databases,1 GB/Month,Consumption,True,,,
USD,0,0.0,0.0,westeurope,EU West,2023-02-01T00:00:00Z,de19ec23-bd06-53d3-8f4b-3607d8591ac4,1 vCore - Free,DZH318Z0C124,DZH318Z0C124/00CN,SQL Database Single General Purpose - Serverless - Compute Gen5,1 vCore,SQL Database,DZH3180HX10K,Databases,1 Hour,Consumption,True,,,
USD,0,0.119,0.119,westeurope,EU West,2019-05-06T00:00:00Z,dab1cf40-67c5-43bd-84d4-5b22f2b0a3b4,Hyperscale Data Stored,DZH318Z0BXWT,DZH318Z0BXWT/000M,SQL Database SingleDB Hyperscale - Storage,Hyperscale,SQL Database,DZH3180HX10K,Databases,1 GB/Month,Consumption,True,,,
USD,0,0.761,0.761,westeurope,EU West,2021-08-01T00:00:00Z,d666c270-6926-5fbb-8331-98b146bfcb82,vCore,DZH318Z09PHV,DZH318Z09PHV/00B4,SQL Database SingleDB Hyperscale – Serverless – Compute Gen5,48 vCore,SQL Database,DZH3180HX10K,Databases,1 Hour,Consumption,False,48 vCore,,
USD,0,0.761,0.761,westeurope,EU West,2021-08-01T00:00:00Z,d666c270-6926-5fbb-8331-98b146bfcb82,vCore,DZH318Z09PHV,DZH318Z09PHV/007K,SQL Database SingleDB Hyperscale – Serverless – Compute Gen5,80 vCore,SQL Database,DZH3180HX10K,Databases,1 Hour,Consumption,False,80 vCore,,
USD,0,0.761,0.761,westeurope,EU West,2021-08-01T00:00:00Z,d666c270-6926-5fbb-8331-98b146bfcb82,vCore,DZH318Z09PHV,DZH318Z09PHV/00FJ,SQL Database SingleDB Hyperscale – Serverless – Compute Gen5,1 vCore,SQL Database,DZH3180HX10K,Databases,1 Hour,Consumption,True,1 vCore,,
USD,0,0.761,0.761,westeurope,EU West,2021-08-01T00:00:00Z,d666c270-6926-5fbb-8331-98b146bfcb82,vCore,DZH318Z09PHV,DZH318Z09PHV/008D,SQL Database SingleDB Hyperscale – Serverless – Compute Gen5,16 vCore,SQL Database,DZH3180HX10K,Databases,1 Hour,Consumption,False,16 vCore,,
USD,0,0.761,0.761,westeurope,EU West,2021-08-01T00:00:00Z,d666c270-6926-5fbb-8331-98b146bfcb82,vCore,DZH318Z09PHV,DZH318Z09PHV/00C0,SQL Database SingleDB Hyperscale – Serverless – Compute Gen5,4 vCore,SQL Database,DZH3180HX10K,Databases,1 Hour,Consumption,False,4 vCore,,
USD,0,0.761,0.761,westeurope,EU West,2021-08-01T00:00:00Z,d666c270-6926-5fbb-8331-98b146bfcb82,vCore,DZH318Z09PHV,DZH318Z09PHV/00BC,SQL Database SingleDB Hyperscale – Serverless – Compute Gen5,8 vCore,SQL Database,DZH3180HX10K,Databases,1 Hour,Consumption,False,8 vCore,,
USD,0,0.761,0.761,westeurope,EU West,2021-08-01T00:00:00Z,d666c270-6926-5fbb-8331-98b146bfcb82,vCore,DZH318Z09PHV,DZH318Z09PHV/00D3,SQL Database SingleDB Hyperscale – Serverless – Compute Gen5,24 vCore,SQL Database,DZH3180HX10K,Databases,1 Hour,Consumption,False,24 vCore,,
USD,0,0.761,0.761,westeurope,EU West,2021-08-01T00:00:00Z,d666c270-6926-5fbb-8331-98b146bfcb82,vCore,DZH318Z09PHV,DZH318Z09PHV/00DB,SQL Database SingleDB Hyperscale – Serverless – Compute Gen5,2 vCore,SQL Database,DZH3180HX10K,Databases,1 Hour,Consumption,False,2 vCore,,
USD,0,0.761,0.761,westeurope,EU West,2021-08-01T00:00:00Z,d666c270-6926-5fbb-8331-98b146bfcb82,vCore,DZH318Z09PHV,DZH318Z09PHV/00CL,SQL Database SingleDB Hyperscale – Serverless – Compute Gen5,32 vCore,SQL Database,DZH3180HX10K,Databases,1 Hour,Consumption,False,32 vCore,,
USD,0,0.73,0.73,westeurope,EU West,2014-11-01T00:00:00Z,d4a1726f-2b95-4355-9907-b6b2123f8a37,S1 Secondary DTUs,DZH318Z0BQHF,DZH318Z0BQHF/00LV,SQL Database Single Standard,S1 Secondary,SQL Database,DZH3180HX10K,Databases,1/Day,Consumption,False,,,
USD,0,15.0,15.0,westeurope,EU West,2014-11-01T00:00:00Z,ce1e156d-8253-42f4-bb9e-409708366fea,P1 DTU,DZH318Z0BQHC,DZH318Z0BQHC/00NX,SQL Database Single Premium,P1,SQL Database,DZH3180HX10K,Databases,1/Day,Consumption,False,,,
USD,0,0.161,0.161,westeurope,EU West,2014-11-01T00:00:00Z,cae64797-9ecf-4906-b517-6238c80c045f,B DTU,DZH318Z0BQGZ,DZH318Z0BQGZ/004K,SQL Database Single Basic,B,SQL Database,DZH3180HX10K,Databases,1/Day,Consumption,False,,,
USD,0,0.9677,0.9677,westeurope,EU West,2016-04-13T00:00:00Z,c93b3016-1dfe-4347-a67c-1bc6a1ffcd36,S1 Secondary Active DTUs,DZH318Z0BQHF,DZH318Z0BQHF/00LW,SQL Database Single Standard,S1 Secondary Active,SQL Database,DZH3180HX10K,Databases,1/Day,Consumption,False,,,
USD,0,0.221,0.221,westeurope,EU West,2018-08-01T00:00:00Z,c8e7a8a0-7be2-4e4b-945a-6f23b880dc13,Data Stored,DZH318Z0BQDT,DZH318Z0BQDT/000T,SQL Database Standard - Storage,Standard,SQL Database,DZH3180HX10K,Databases,1 GB/Month,Consumption,True,,,
USD,0,1.583,1.583,westeurope,EU West,2021-07-07T00:00:00Z,c8e243b4-7abb-5378-97e0-bd43c1d83b13,vCore,DZH318Z08M0H,DZH318Z08M0H/00GC,SQL Database Single/Elastic Pool General Purpose - Compute DC-Series,4 vCore,SQL Database,DZH3180HX10K,Databases,1 Hour,Consumption,True,,,
USD,0,0.0,0.0,westeurope,EU West,2023-02-01T00:00:00Z,c854a75c-a65b-50f5-8fc9-978c32bbb206,80 vCore - Free,DZH318Z0C124,DZH318Z0C124/00CJ,SQL Database Single General Purpose - Serverless - Compute Gen5,80 vCore,SQL Database,DZH3180HX10K,Databases,1 Hour,Consumption,True,,,
USD,0,3.625,3.625,westeurope,EU West,2016-05-01T00:00:00Z,c61d4186-f542-4ddc-af12-68e97afef4b1,eDTUs,DZH318Z0BQHP,DZH318Z0BQHP/00CZ,SQL Database Elastic Pool - Standard,50 DTU Pack,SQL Database,DZH3180HX10K,Databases,1/Day,Consumption,False,,,
USD,0,87.0,87.0,westeurope,EU West,2016-05-01T00:00:00Z,c61d4186-f542-4ddc-af12-68e97afef4b1,eDTUs,DZH318Z0BQHP,DZH318Z0BQHP/00BL,SQL Database Elastic Pool - Standard,1200 DTU Pack,SQL Database,DZH3180HX10K,Databases,1/Day,Consumption,False,,,
USD,0,14.5,14.5,westeurope,EU West,2016-05-01T00:00:00Z,c61d4186-f542-4ddc-af12-68e97afef4b1,eDTUs,DZH318Z0BQHP,DZH318Z0BQHP/00CJ,SQL Database Elastic Pool - Standard,200 DTU Pack,SQL Database,DZH3180HX10K,Databases,1/Day,Consumption,False,,,
USD,0,217.5,217.5,westeurope,EU West,2016-05-01T00:00:00Z,c61d4186-f542-4ddc-af12-68e97afef4b1,eDTUs,DZH318Z0BQHP,DZH318Z0BQHP/00FH,SQL Database Elastic Pool - Standard,3000 DTU Pack,SQL Database,DZH3180HX10K,Databases,1/Day,Consumption,False,,,
USD,0,21.75,21.75,westeurope,EU West,2016-05-01T00:00:00Z,c61d4186-f542-4ddc-af12-68e97afef4b1,eDTUs,DZH318Z0BQHP,DZH318Z0BQHP/00FX,SQL Database Elastic Pool - Standard,300 DTU Pack,SQL Database,DZH3180HX10K,Databases,1/Day,Consumption,False,,,
USD,0,58.0,58.0,westeurope,EU West,2016-05-01T00:00:00Z,c61d4186-f542-4ddc-af12-68e97afef4b1,eDTUs,DZH318Z0BQHP,DZH318Z0BQHP/00BQ,SQL Database Elastic Pool - Standard,800 DTU Pack,SQL Database,DZH3180HX10K,Databases,1/Day,Consumption,False,,,
USD,0,181.25,181.25,westeurope,EU West,2016-05-01T00:00:00Z,c61d4186-f542-4ddc-af12-68e97afef4b1,eDTUs,DZH318Z0BQHP,DZH318Z0BQHP/00GN,SQL Database Elastic Pool - Standard,2500 DTU Pack,SQL Database,DZH3180HX10K,Databases,1/Day,Consumption,False,,,
USD,0,145.0,145.0,westeurope,EU West,2016-05-01T00:00:00Z,c61d4186-f542-4ddc-af12-68e97afef4b1,eDTUs,DZH318Z0BQHP,DZH318Z0BQHP/00HB,SQL Database Elastic Pool - Standard,2000 DTU Pack,SQL Database,DZH3180HX10K,Databases,1/Day,Consumption,False,,,
USD,0,0.0725,0.0725,westeurope,EU West,2016-05-01T00:00:00Z,c61d4186-f542-4ddc-af12-68e97afef4b1,eDTUs,DZH318Z0BQHP,DZH318Z0BQHP/00BM,SQL Database Elastic Pool - Standard,1 DTU,SQL Database,DZH3180HX10K,Databases,1/Day,Consumption,False,,,
USD,0,29.0,29.0,westeurope,EU West,2016-05-01T00:00:00Z,c61d4186-f542-4ddc-af12-68e97afef4b1,eDTUs,DZH318Z0BQHP,DZH318Z0BQHP/00FM,SQL Database Elastic Pool - Standard,400 DTU Pack,SQL Database,DZH3180HX10K,Databases,1/Day,Consumption,False,,,
USD,0,116.0,116.0,westeurope,EU West,2016-05-01T00:00:00Z,c61d4186-f542-4ddc-af12-68e97afef4b1,eDTUs,DZH318Z0BQHP,DZH318Z0BQHP/00BV,SQL Database Elastic Pool - Standard,1600 DTU Pack,SQL Database,DZH3180HX10K,Databases,1/Day,Consumption,False,,,
USD,0,7.25,7.25,westeurope,EU West,2016-05-01T00:00:00Z,c61d4186-f542-4ddc-af12-68e97afef4b1,eDTUs,DZH318Z0BQHP,DZH318Z0BQHP/00BJ,SQL Database Elastic Pool - Standard,100 DTU Pack,SQL Database,DZH3180HX10K,Databases,1/Day,Consumption,False,,,
USD,0,1.583,1.583,westeurope,EU West,2021-07-07T00:00:00Z,c4386d37-be60-522f-8b60-8b8fe7c773c7,vCore,DZH318Z08M0H,DZH318Z08M0H/007J,SQL Database Single/Elastic Pool General Purpose - Compute DC-Series,4 vCore,SQL Database,DZH3180HX10K,Databases,1 Hour,Consumption,True,,,
USD,0,5.516,5.516,westeurope,EU West,2021-01-01T00:00:00Z,c1ba9fcc-4448-507c-8fe0-076f1d50fa1f,vCore,DZH318Z08M0J,DZH318Z08M0J/00BL,SQL Database Single General Purpose - Serverless - Compute DC-Series,6 vCore,SQL Database,DZH3180HX10K,Databases,1 Hour,Consumption,False,,,
USD,0,3.677,3.677,westeurope,EU West,2021-01-01T00:00:00Z,c1ba9fcc-4448-507c-8fe0-076f1d50fa1f,vCore,DZH318Z08M0J,DZH318Z08M0J/00BQ,SQL Database Single General Purpose - Serverless - Compute DC-Series,4 vCore,SQL Database,DZH3180HX10K,Databases,1 Hour,Consumption,False,,,
USD,0,1.839,1.839,westeurope,EU West,2021-01-01T00:00:00Z,c1ba9fcc-4448-507c-8fe0-076f1d50fa1f,vCore,DZH318Z08M0J,DZH318Z08M0J/00BP,SQL Database Single General Purpose - Serverless - Compute DC-Series,2 vCore,SQL Database,DZH3180HX10K,Databases,1 Hour,Consumption,False,,,
USD,0,0.919,0.919,westeurope,EU West,2021-01-01T00:00:00Z,c1ba9fcc-4448-507c-8fe0-076f1d50fa1f,vCore,DZH318Z08M0J,DZH318Z08M0J/00BG,SQL Database Single General Purpose - Serverless - Compute DC-Series,1 vCore,SQL Database,DZH3180HX10K,Databases,1 Hour,Consumption,True,,,
USD,0,7.354,7.354,westeurope,EU West,2021-01-01T00:00:00Z,c1ba9fcc-4448-507c-8fe0-076f1d50fa1f,vCore,DZH318Z08M0J,DZH318Z08M0J/00BN,SQL Database Single General Purpose - Serverless - Compute DC-Series,8 vCore,SQL Database,DZH3180HX10K,Databases,1 Hour,Consumption,False,,,
USD,0,60.0,60.0,westeurope,EU West,2015-08-07T00:00:00Z,c02481f5-526c-4869-8237-bbfcacaa9c14,P4 DTU,DZH318Z0BQHC,DZH318Z0BQHC/00ZH,SQL Database Single Premium,P4,SQL Database,DZH3180HX10K,Databases,1/Day,Consumption,False,,,
USD,0,0.405,0.405,westeurope,EU West,2021-10-01T00:00:00Z,be817487-8517-501c-bb97-3bd52ff6144e,Backup - RA-GZRS Data Stored,DZH318Z0BXWT,DZH318Z0BXWT/01MS,SQL Database SingleDB Hyperscale - Storage,Backup - RA-GZRS,SQL Database,DZH3180HX10K,Databases,1 GB/Month,Consumption,True,,,
USD,0,0.0,0.0,westeurope,EU West,2023-02-01T00:00:00Z,127241de-8206-5af2-bb50-53c37c020df0,48 vCore - Free,DZH318Z0C124,DZH318Z0C124/00CH,SQL Database Single General Purpose - Serverless - Compute Gen5,48 vCore,SQL Database,DZH3180HX10K,Databases,1 Hour,Consumption,True,,,
USD,0,13.39516,13.39516,westeurope,EU West,2018-08-01T00:00:00Z,ba9a850d-fc90-4185-a349-8257ddb3ddb6,vCore,DZH318Z0BPXH,DZH318Z0BPXH/02MW,SQL Database Single/Elastic Pool Business Critical - Compute Gen5,40 vCore,SQL Database,DZH3180HX10K,Databases,1 Hour,Consumption,False,,,
USD,0,6.027822,6.027822,westeurope,EU West,2018-08-01T00:00:00Z,ba9a850d-fc90-4185-a349-8257ddb3ddb6,vCore,DZH318Z0BPXH,DZH318Z0BPXH/02N8,SQL Database Single/Elastic Pool Business Critical - Compute Gen5,18 vCore,SQL Database,DZH3180HX10K,Databases,1 Hour,Consumption,False,,,
USD,0,26.79032,26.79032,westeurope,EU West,2018-08-01T00:00:00Z,ba9a850d-fc90-4185-a349-8257ddb3ddb6,vCore,DZH318Z0BPXH,DZH318Z0BPXH/00ZB,SQL Database Single/Elastic Pool Business Critical - Compute Gen5,80 vCore,SQL Database,DZH3180HX10K,Databases,1 Hour,Consumption,False,SQLDB_BC_Compute_Gen5_80,,
USD,0,2.679032,2.679032,westeurope,EU West,2018-08-01T00:00:00Z,ba9a850d-fc90-4185-a349-8257ddb3ddb6,vCore,DZH318Z0BPXH,DZH318Z0BPXH/003V,SQL Database Single/Elastic Pool Business Critical - Compute Gen5,8 vCore,SQL Database,DZH3180HX10K,Databases,1 Hour,Consumption,False,SQLDB_BC_Compute_Gen5_8,,
USD,0,3960.0,3960.0,westeurope,EU West,2018-07-15T00:00:00Z,ba9a850d-fc90-4185-a349-8257ddb3ddb6,vCore,DZH318Z0BPXH,DZH318Z0BPXH/002N,SQL Database Single/Elastic Pool Business Critical - Compute Gen5,vCore,SQL Database,DZH3180HX10K,Databases,1 Hour,Reservation,False,SQLDB_BC_Compute_Gen5,3 Years,
USD,0,0.334879,0.334879,westeurope,EU West,2018-08-01T00:00:00Z,ba9a850d-fc90-4185-a349-8257ddb3ddb6,vCore,DZH318Z0BPXH,DZH318Z0BPXH/00Z5,SQL Database Single/Elastic Pool Business Critical - Compute Gen5,1 vCore,SQL Database,DZH3180HX10K,Databases,1 Hour,Consumption,False,,,
USD,0,0.334879,0.334879,westeurope,EU West,2018-08-01T00:00:00Z,ba9a850d-fc90-4185-a349-8257ddb3ddb6,vCore,DZH318Z0BPXH,DZH318Z0BPXH/002J,SQL Database Single/Elastic Pool Business Critical - Compute Gen5,vCore,SQL Database,DZH3180HX10K,Databases,1 Hour,Consumption,False,SQLDB_BC_Compute_Gen5,,
USD,0,10.716128,10.716128,westeurope,EU West,2018-08-01T00:00:00Z,ba9a850d-fc90-4185-a349-8257ddb3ddb6,vCore,DZH318Z0BPXH,DZH318Z0BPXH/00L4,SQL Database Single/Elastic Pool Business Critical - Compute Gen5,32 vCore,SQL Database,DZH3180HX10K,Databases,1 Hour,Consumption,False,SQLDB_BC_Compute_Gen5_32,,
USD,0,1.339516,1.339516,westeurope,EU West,2018-08-01T00:00:00Z,ba9a850d-fc90-4185-a349-8257ddb3ddb6,vCore,DZH318Z0BPXH,DZH318Z0BPXH/00B5,SQL Database Single/Elastic Pool Business Critical - Compute Gen5,4 vCore,SQL Database,DZH3180HX10K,Databases,1 Hour,Consumption,False,SQLDB_BC_Compute_Gen5_4,,
USD,0,0.334879,0.334879,westeurope,EU West,2018-08-01T00:00:00Z,ba9a850d-fc90-4185-a349-8257ddb3ddb6,vCore,DZH318Z0BPXH,DZH318Z0BPXH/00ZR,SQL Database Single/Elastic Pool Business Critical - Compute Gen5,1 vCore,SQL Database,DZH3180HX10K,Databases,1 Hour,Consumption,True,,,
USD,0,1907.0,1907.0,westeurope,EU West,2018-07-15T00:00:00Z,ba9a850d-fc90-4185-a349-8257ddb3ddb6,vCore,DZH318Z0BPXH,DZH318Z0BPXH/002M,SQL Database Single/Elastic Pool Business Critical - Compute Gen5,vCore,SQL Database,DZH3180HX10K,Databases,1 Hour,Reservation,False,SQLDB_BC_Compute_Gen5,1 Year,
USD,0,0.669758,0.669758,westeurope,EU West,2018-08-01T00:00:00Z,ba9a850d-fc90-4185-a349-8257ddb3ddb6,vCore,DZH318Z0BPXH,DZH318Z0BPXH/00K7,SQL Database Single/Elastic Pool Business Critical - Compute Gen5,2 vCore,SQL Database,DZH3180HX10K,Databases,1 Hour,Consumption,False,SQLDB_BC_Compute_Gen5_2,,
USD,0,4.018548,4.018548,westeurope,EU West,2018-08-01T00:00:00Z,ba9a850d-fc90-4185-a349-8257ddb3ddb6,vCore,DZH318Z0BPXH,DZH318Z0BPXH/02N1,SQL Database Single/Elastic Pool Business Critical - Compute Gen5,12 vCore,SQL Database,DZH3180HX10K,Databases,1 Hour,Consumption,False,,,
USD,0,3.34879,3.34879,westeurope,EU West,2018-08-01T00:00:00Z,ba9a850d-fc90-4185-a349-8257ddb3ddb6,vCore,DZH318Z0BPXH,DZH318Z0BPXH/02N6,SQL Database Single/Elastic Pool Business Critical - Compute Gen5,10 vCore,SQL Database,DZH3180HX10K,Databases,1 Hour,Consumption,False,,,
USD,0,6.027822,6.027822,westeurope,EU West,2018-08-01T00:00:00Z,ba9a850d-fc90-4185-a349-8257ddb3ddb6,vCore,DZH318Z0BPXH,DZH318Z0BPXH/02N0,SQL Database Single/Elastic Pool Business Critical - Compute Gen5,18 vCore,SQL Database,DZH3180HX10K,Databases,1 Hour,Consumption,False,,,
USD,0,16.074192,16.074192,westeurope,EU West,2018-08-01T00:00:00Z,ba9a850d-fc90-4185-a349-8257ddb3ddb6,vCore,DZH318Z0BPXH,DZH318Z0BPXH/00FF,SQL Database Single/Elastic Pool Business Critical - Compute Gen5,48 vCore,SQL Database,DZH3180HX10K,Databases,1 Hour,Consumption,False,SQLDB_BC_Compute_Gen5_48,,
USD,0,6.69758,6.69758,westeurope,EU West,2018-08-01T00:00:00Z,ba9a850d-fc90-4185-a349-8257ddb3ddb6,vCore,DZH318Z0BPXH,DZH318Z0BPXH/02N5,SQL Database Single/Elastic Pool Business Critical - Compute Gen5,20 vCore,SQL Database,DZH3180HX10K,Databases,1 Hour,Consumption,False,,,
USD,0,4.688306,4.688306,westeurope,EU West,2018-08-01T00:00:00Z,ba9a850d-fc90-4185-a349-8257ddb3ddb6,vCore,DZH318Z0BPXH,DZH318Z0BPXH/02N3,SQL Database Single/Elastic Pool Business Critical - Compute Gen5,14 vCore,SQL Database,DZH3180HX10K,Databases,1 Hour,Consumption,False,,,
USD,0,8.037096,8.037096,westeurope,EU West,2018-08-01T00:00:00Z,ba9a850d-fc90-4185-a349-8257ddb3ddb6,vCore,DZH318Z0BPXH,DZH318Z0BPXH/00TQ,SQL Database Single/Elastic Pool Business Critical - Compute Gen5,24 vCore,SQL Database,DZH3180HX10K,Databases,1 Hour,Consumption,False,SQLDB_BC_Compute_Gen5_24,,
USD,0,4.688306,4.688306,westeurope,EU West,2018-08-01T00:00:00Z,ba9a850d-fc90-4185-a349-8257ddb3ddb6,vCore,DZH318Z0BPXH,DZH318Z0BPXH/02MX,SQL Database Single/Elastic Pool Business Critical - Compute Gen5,14 vCore,SQL Database,DZH3180HX10K,Databases,1 Hour,Consumption,False,,,
USD,0,2.679032,2.679032,westeurope,EU West,2018-08-01T00:00:00Z,ba9a850d-fc90-4185-a349-8257ddb3ddb6,vCore,DZH318Z0BPXH,DZH318Z0BPXH/008V,SQL Database Single/Elastic Pool Business Critical - Compute Gen5,8 vCore,SQL Database,DZH3180HX10K,Databases,1 Hour,Consumption,False,SQLDB_BC_Compute_Gen5_8,,
USD,0,3.34879,3.34879,westeurope,EU West,2018-08-01T00:00:00Z,ba9a850d-fc90-4185-a349-8257ddb3ddb6,vCore,DZH318Z0BPXH,DZH318Z0BPXH/02MV,SQL Database Single/Elastic Pool Business Critical - Compute Gen5,10 vCore,SQL Database,DZH3180HX10K,Databases,1 Hour,Consumption,False,,,
USD,0,13.39516,13.39516,westeurope,EU West,2018-08-01T00:00:00Z,ba9a850d-fc90-4185-a349-8257ddb3ddb6,vCore,DZH318Z0BPXH,DZH318Z0BPXH/02N4,SQL Database Single/Elastic Pool Business Critical - Compute Gen5,40 vCore,SQL Database,DZH3180HX10K,Databases,1 Hour,Consumption,False,,,
USD,0,1.339516,1.339516,westeurope,EU West,2018-08-01T00:00:00Z,ba9a850d-fc90-4185-a349-8257ddb3ddb6,vCore,DZH318Z0BPXH,DZH318Z0BPXH/00DV,SQL Database Single/Elastic Pool Business Critical - Compute Gen5,4 vCore,SQL Database,DZH3180HX10K,Databases,1 Hour,Consumption,False,SQLDB_BC_Compute_Gen5_4,,
USD,0,26.79032,26.79032,westeurope,EU West,2018-08-01T00:00:00Z,ba9a850d-fc90-4185-a349-8257ddb3ddb6,vCore,DZH318Z0BPXH,DZH318Z0BPXH/00ZJ,SQL Database Single/Elastic Pool Business Critical - Compute Gen5,80 vCore,SQL Database,DZH3180HX10K,Databases,1 Hour,Consumption,False,SQLDB_BC_Compute_Gen5_80,,
USD,0,2.009274,2.009274,westeurope,EU West,2018-08-01T00:00:00Z,ba9a850d-fc90-4185-a349-8257ddb3ddb6,vCore,DZH318Z0BPXH,DZH318Z0BPXH/02N2,SQL Database Single/Elastic Pool Business Critical - Compute Gen5,6 vCore,SQL Database,DZH3180HX10K,Databases,1 Hour,Consumption,False,,,
USD,0,6.69758,6.69758,westeurope,EU West,2018-08-01T00:00:00Z,ba9a850d-fc90-4185-a349-8257ddb3ddb6,vCore,DZH318Z0BPXH,DZH318Z0BPXH/02MZ,SQL Database Single/Elastic Pool Business Critical - Compute Gen5,20 vCore,SQL Database,DZH3180HX10K,Databases,1 Hour,Consumption,False,,,
USD,0,5.358064,5.358064,westeurope,EU West,2018-08-01T00:00:00Z,ba9a850d-fc90-4185-a349-8257ddb3ddb6,vCore,DZH318Z0BPXH,DZH318Z0BPXH/0086,SQL Database Single/Elastic Pool Business Critical - Compute Gen5,16 vCore,SQL Database,DZH3180HX10K,Databases,1 Hour,Consumption,False,SQLDB_BC_Compute_Gen5_16,,
USD,0,2.009274,2.009274,westeurope,EU West,2018-08-01T00:00:00Z,ba9a850d-fc90-4185-a349-8257ddb3ddb6,vCore,DZH318Z0BPXH,DZH318Z0BPXH/02MT,SQL Database Single/Elastic Pool Business Critical - Compute Gen5,6 vCore,SQL Database,DZH3180HX10K,Databases,1 Hour,Consumption,False,,,
USD,0,0.669758,0.669758,westeurope,EU West,2018-08-01T00:00:00Z,ba9a850d-fc90-4185-a349-8257ddb3ddb6,vCore,DZH318Z0BPXH,DZH318Z0BPXH/00PT,SQL Database Single/Elastic Pool Business Critical - Compute Gen5,2 vCore,SQL Database,DZH3180HX10K,Databases,1 Hour,Consumption,False,SQLDB_BC_Compute_Gen5_2,,
USD,0,8.037096,8.037096,westeurope,EU West,2018-08-01T00:00:00Z,ba9a850d-fc90-4185-a349-8257ddb3ddb6,vCore,DZH318Z0BPXH,DZH318Z0BPXH/00SG,SQL Database Single/Elastic Pool Business Critical - Compute Gen5,24 vCore,SQL Database,DZH3180HX10K,Databases,1 Hour,Consumption,False,SQLDB_BC_Compute_Gen5_24,,
USD,0,16.074192,16.074192,westeurope,EU West,2018-08-01T00:00:00Z,ba9a850d-fc90-4185-a349-8257ddb3ddb6,vCore,DZH318Z0BPXH,DZH318Z0BPXH/00DR,SQL Database Single/Elastic Pool Business Critical - Compute Gen5,48 vCore,SQL Database,DZH3180HX10K,Databases,1 Hour,Consumption,False,SQLDB_BC_Compute_Gen5_48,,
USD,0,10.716128,10.716128,westeurope,EU West,2018-08-01T00:00:00Z,ba9a850d-fc90-4185-a349-8257ddb3ddb6,vCore,DZH318Z0BPXH,DZH318Z0BPXH/00F7,SQL Database Single/Elastic Pool Business Critical - Compute Gen5,32 vCore,SQL Database,DZH3180HX10K,Databases,1 Hour,Consumption,False,SQLDB_BC_Compute_Gen5_32,,
USD,0,4.018548,4.018548,westeurope,EU West,2018-08-01T00:00:00Z,ba9a850d-fc90-4185-a349-8257ddb3ddb6,vCore,DZH318Z0BPXH,DZH318Z0BPXH/02N7,SQL Database Single/Elastic Pool Business Critical - Compute Gen5,12 vCore,SQL Database,DZH3180HX10K,Databases,1 Hour,Consumption,False,,,
USD,0,5.358064,5.358064,westeurope,EU West,2018-08-01T00:00:00Z,ba9a850d-fc90-4185-a349-8257ddb3ddb6,vCore,DZH318Z0BPXH,DZH318Z0BPXH/00BS,SQL Database Single/Elastic Pool Business Critical - Compute Gen5,16 vCore,SQL Database,DZH3180HX10K,Databases,1 Hour,Consumption,False,SQLDB_BC_Compute_Gen5_16,,
